"",latitude,longitude,station_id,name,popularity,rating,price,distance,fsq_id
70,49.258490,-123.104799,521c2122c791ed038168c3b8ff24061b,Belmont Barbershop,0.931384,7.7,NaN,528,4ab94f8af964a520e07e20e3
71,49.258425,-123.100792,838d5bb59963474ad08a6d5b156943ed,Sing Sing Beer Bar,0.987130,7.4,NaN,227,5c6f3cc2c03635002c74c211
72,49.270905,-123.126006,b9ab6ce009eda6006ade1d7568d9db9c,Mahony & Sons,0.995269,7.4,NaN,563,53eee0b9498e381a6c7eaa98
73,49.273568,-123.129935,9ec4163496363b31ab475cb851b57b21,Dockside Restaurant,0.947472,7.4,2.0,472,4aa83aacf964a520405020e3
74,49.277141,-123.122589,fedff7a263c182df94bda7307059cc52,Lux Lounge,0.973517,7.4,2.0,298,51c28ccf498e3b117e3f7f29
75,49.267859,-123.145782,b9baf685b7053de899bf3467f61c2781,Lucky Taco,0.869412,6.7,1.0,760,57b26a56cd104357811923e4
76,49.265336,-123.145823,8d6f0cbf7d44d2908c8ce73ed00dbf66,Bar One,0.799863,6.1,2.0,178,5488ce65498ec20cb7c81a56
77,49.267628,-123.127698,988f8f74c4a12d1a30ddf2f7cd6318f8,Brix Restaurant & Wine Bar,0.922911,7.5,2.0,985,4aa7d1a8f964a520624d20e3
78,49.275938,-123.145939,2f09a64507cf6257c67ca20af27339eb,JUSU Bar,0.588778,NaN,1.0,576,595e5e962be425495abccf36
79,49.275600,-123.102661,73f388336d879bedc962cd412eb0296e,The Magnet,0.955068,8.2,NaN,971,5cc8a9f4286fda002cab9b57
80,49.284157,-123.099917,cb6fddfdac7d350d25be475c7ab9e05a,Blarney Stone,0.957086,7.8,2.0,355,4aab5a60f964a5207f5920e3
81,49.258924,-123.152591,cadc004f0903ef45e898032143c0832f,Mr Hobbs Barber Shop,0.375524,NaN,NaN,1006,538a320e498ef93b52f8196d
82,49.266774,-123.141135,57e928d8c30fab0ebffb3ede850f89d6,Storm Crow Alehouse,0.188257,6.3,2.0,332,56bd5bed498e9919a8f6c8b4
83,49.273355,-123.154493,6526a2eb3832f9ba0224d237e901ea5b,The Kings Head Vancouver,0.935268,5.1,1.0,234,50c2589fe4b0489424ed0c46
84,49.276144,-123.151272,e44c2235dd603dbee54fe08f7543e85a,JUSU Bar,0.588778,NaN,1.0,648,595e5e962be425495abccf36
85,49.268339,-123.157443,3596b4831ee2ea7812de753b32306835,The Ellis,0.950080,NaN,3.0,410,5955d24b112c6c598f81f6f9
86,49.284062,-123.095097,c448b73d92f7f8e1daafb3b9c5fbe6a6,Salt Tasting Room,0.833086,8.2,2.0,767,4aa73805f964a520534c20e3
87,49.261742,-123.131480,5fc29e0ac42c11abb45bf12aaeb925bd,Mr Hobbs Barber Shop,0.375524,NaN,NaN,636,538a320e498ef93b52f8196d
88,49.262206,-123.109091,61901a235d4cfceb7f8f2c3888b98617,Biercraft Bistro,0.913468,8.1,3.0,839,4cbf89f200d8370403c8445c
89,49.270230,-123.106510,175a074bf65455d1633639511dc129c8,Fox Cabaret,0.958381,8.1,3.0,765,531142f211d2358d5388bb3c
90,49.262062,-123.104656,35eb539fb9298bb7e4f6759ca0256505,Narrow Lounge,0.963883,8.0,3.0,763,4aa734e0f964a520454c20e3
91,49.270330,-123.102750,7b8dfa12900bcb02b47a14e4e5010ba3,The Cascade Room,0.928890,8.3,2.0,958,4aa6f181f964a520934b20e3
92,49.258902,-123.109596,b30ed0719dd281867a4d39779c78b58a,Colony Bar Main Street,0.922816,7.5,2.0,625,55416137498e0d288b76b9e7
93,49.282224,-123.132778,e1a4d91fdae7e18483373f648141e53e,Earls,0.981551,7.6,3.0,672,4aa72e8ef964a520284c20e3
94,49.265071,-123.123864,ace20c241ee38643c9060f290b215b9d,Stages Restaurant & Lounge,0.907204,NaN,3.0,301,4b16d555f964a5201bbe23e3
95,49.265198,-123.131043,3aed670ccdcd94b966c0f505f8b028c7,The Marquis,0.938580,6.7,2.0,634,4b0c9da8f964a520314023e3
96,49.273691,-123.102232,ae69aeab748d02e5a7d89da28a1a8511,JW Marriott Executive Lounge,0.986102,7.6,3.0,764,5a163c660a464d2e8b92d670
97,49.268503,-123.097501,0c9ad3e3703e5869b82619ecdf54f43e,Belmont Barbershop,0.931384,7.7,NaN,709,4ab94f8af964a520e07e20e3
98,49.288682,-123.118180,f3708906ec71348f5a42579fede36a0d,Mahony & Sons Burrard Landing,0.996078,7.6,2.0,275,4d8961845ecdf04dc55ba98a
99,49.271741,-123.155421,9449a6a83fbf88452e384350e5ac95b7,Body Energy Club,0.897076,NaN,NaN,442,5dfc9202a5980f0008a595e1
100,49.262822,-123.143380,365da33e9ce06ea53db1173a0f8eae71,Mr Hobbs Barber Shop,0.375524,NaN,NaN,586,538a320e498ef93b52f8196d
101,49.263635,-123.099236,707c1c54e0278fbae5d0ae3c42a25b71,12 Kings Pub,0.973384,7.7,1.0,429,5435001d498ef9b3e24d2e0a
102,49.287630,-123.127245,5105df3dd0daf4c26980f4134f61e5cc,Grain Tasting Bar,0.992442,7.7,2.0,602,506b5c37f31cd15cd744f51d
103,49.297933,-123.130758,82c794442f54fabf9db6e392ca1fac0f,Maximus Modern Barber Shop,0.923064,NaN,NaN,860,50084de2e4b0bc1fa46b3625
104,49.258819,-123.131317,2ca388bba54706770900ca2a9d7aa5be,Stages Restaurant & Lounge,0.907204,NaN,3.0,940,4b16d555f964a5201bbe23e3
105,49.280284,-123.097052,e7bf01431a6982f032996ad50a9e5bd7,Brickhouse Late Nite Bistro & Bar,0.958191,7.6,1.0,330,4aa7f74ff964a520474e20e3
106,49.276294,-123.106534,1648ead5ea617d2cea115869d9516f5e,Six Acres,0.938771,8.1,1.0,802,4aa7329cf964a5203f4c20e3
107,49.277469,-123.081315,91035fe1d70b65c9cb8ec4a007af7c7f,Bombay Kitchen and Bar,0.945549,NaN,2.0,876,5c40fec6c97f28002b4761da
108,49.277665,-123.073653,d3aaff4414a8c3fd5480c470f77ff68a,Bombay Kitchen and Bar,0.945549,NaN,2.0,354,5c40fec6c97f28002b4761da
109,49.277436,-123.070427,b307709b305dd04328fbbf2c6db86419,The Charlatan,0.964378,6.1,2.0,662,4aab1084f964a520c75820e3
110,49.280332,-123.070068,e9c4bd1fffbb1e5b058b8ea15f7307f6,Bombay Kitchen and Bar,0.945549,NaN,2.0,473,5c40fec6c97f28002b4761da
111,49.279369,-123.091241,bb0847559ce71c93d8215c0997ea2811,Pat's Pub & Brewhouse,0.967405,6.5,1.0,364,4aff7f39f964a520173922e3
112,49.283992,-123.091206,1ef5c4ff3f0b09422bb1597fd9d7568b,Brickhouse Late Nite Bistro & Bar,0.958191,7.6,1.0,916,4aa7f74ff964a520474e20e3
113,49.274881,-123.069323,ac3b8198f03754a0afb8b6ed6d220cdd,Liberty Commercial Drive,0.088855,NaN,NaN,539,4edad33b9a5286d91fecd026
114,49.275882,-123.071865,029a505bd4422a1afd127987757f71a6,Bar Corso,0.919770,NaN,3.0,606,5e3e360cb882400008faa264
115,49.273777,-123.092723,0459b7e93703980b853cd65a9dc60596,Brewhall,0.983817,6.5,NaN,921,5b3edf948d0a53002c0de71b
116,49.265005,-123.079481,a21f40838346e300063bdda3c5c04105,The Dirty Penny,0.293637,NaN,1.0,933,59e902f10a464d0d415252a8
117,49.271377,-123.069416,6b1622540fe5c85d365754dd8c20bf0c,Del Ray Barbershop,0.468852,NaN,NaN,472,57ae23be498eca015e1f8930
118,49.268616,-123.069908,ebc551adb0fc1a684f4080e4954a9ba4,Bar Corso,0.919770,NaN,3.0,230,5e3e360cb882400008faa264
119,49.266969,-123.069936,6eaa02e5bcf78db5386683d38fa2dabd,Bar Corso,0.919770,NaN,3.0,412,5e3e360cb882400008faa264
120,49.263242,-123.070521,983e58671adcc67af94457d7887dbb15,Toby's on the Drive,NaN,NaN,NaN,346,bb49325fb8c9435a541dd771
121,49.261403,-123.070102,797ff1725f8d2b18337de51e240ff60d,Toby's on the Drive,NaN,NaN,NaN,140,bb49325fb8c9435a541dd771
122,49.261263,-123.073707,277b4b4881bdb7dac73012672179def8,Toby's on the Drive,NaN,NaN,NaN,294,bb49325fb8c9435a541dd771
123,49.262242,-123.081459,e1ff428dadc7c32141b9d89a7b56728a,Toby's on the Drive,NaN,NaN,NaN,861,bb49325fb8c9435a541dd771
124,49.262321,-123.093060,012d3e06901cc222b1c2cf0a2ace3a29,Belmont Barbershop,0.931384,7.7,NaN,686,4ab94f8af964a520e07e20e3
125,49.264251,-123.073853,a6455af6b689bcbad07ae2c8a3419b50,Bar Corso,0.919770,NaN,3.0,781,5e3e360cb882400008faa264
126,49.266751,-123.073501,475627e149c1a6ba73caac8d8d2fa617,Bar Corso,0.919770,NaN,3.0,526,5e3e360cb882400008faa264
127,49.270684,-123.073562,f387ec226c432c5c054e3d3616d90501,Social,0.963198,NaN,2.0,379,6036f4100f1daa62800ffe47
128,49.273100,-123.073200,1675a77b9af656faf527b4e6de53e63b,Social,0.963198,NaN,2.0,576,6036f4100f1daa62800ffe47
129,49.254667,-123.101389,1bca0e944a4faf170db82793414b03ab,Belmont Barbershop,0.931384,7.7,NaN,928,4ab94f8af964a520e07e20e3
130,49.256694,-123.096579,d0782213f003ce9eb276fbceff44f1f4,Bells and Whistles,0.980447,7.3,1.0,504,59d6fb3c0a464d2a78996c61
131,49.258352,-123.096337,1ef01f2f89621d51afbabaa6296e55be,Belmont Barbershop,0.931384,7.7,NaN,681,4ab94f8af964a520e07e20e3
132,49.258817,-123.092797,c47a1f62ea461ce1c9f3e2478c657df6,Belmont Barbershop,0.931384,7.7,NaN,840,4ab94f8af964a520e07e20e3
133,49.261510,-123.089413,0cee06d7d10f7d3162cea03d22b7beed,Tocador,0.919237,7.4,2.0,819,5aa23c3c012358676d8b1aca
134,49.263382,-123.088837,f62bc2bfe9a0a563d5b6745ce6d962ba,Bells and Whistles,0.980447,7.3,1.0,853,59d6fb3c0a464d2a78996c61
135,49.261353,-123.085333,1c8f7fd6535db12cc45cfc59aa9da058,Ice Bar,NaN,NaN,NaN,823,29d86123763e4eab845542c7
136,49.264466,-123.085183,17a3320a52bcc62161908967f8a06613,Ice Bar,NaN,NaN,NaN,948,29d86123763e4eab845542c7
137,49.280197,-123.065859,aed214941445e0345aa3254805a9e8b8,The Narcissus,0.843957,NaN,1.0,523,5a4826f1e55d8b0532c25fa2
138,49.266725,-123.065925,d67640af1b3b3b3ce47169dbc9182470,Bombay Kitchen and Bar,0.945549,NaN,2.0,1071,5c40fec6c97f28002b4761da
