"",name,station_id,rating,price,lat_long,distance,source,id,fsq_id
153,Saku,66f873d641d448bd1572ab086665a458,4.5,$$,"49.260599,-123.113504",361.016234,yelp,XAH2HpuUUtu7CUO26pbs4w,NaN
154,Passion8 Dessert Cafe,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",263.890668,yelp,-HfxEoo3wIWFApvuDcHEGg,NaN
155,Vij's Restaurant,66f873d641d448bd1572ab086665a458,4.0,$$$,"49.260599,-123.113504",350.129206,yelp,raZ-NDBs9S1j9fPONh4fWw,NaN
156,Hokkaido Ramen Santouka,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",368.829172,yelp,nkDZY5xqihF3XtZMzzfqqg,NaN
157,Tropika On Cambie,66f873d641d448bd1572ab086665a458,3.0,$$,"49.260599,-123.113504",227.932708,yelp,KN9zCrgwHj_iWQGEf3Vzyw,NaN
158,Uma Sushi,66f873d641d448bd1572ab086665a458,4.5,$$$,"49.260599,-123.113504",355.385930,yelp,4118Aq9LbkvUr4s719uUkA,NaN
159,Sushi California,66f873d641d448bd1572ab086665a458,3.5,$$,"49.260599,-123.113504",279.589916,yelp,mvCO6pRpfMB0_1GLlwgZRw,NaN
160,Marulilu Cafe,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",313.316404,yelp,NensKn1MSVU_rm-1Y6WlFA,NaN
161,Heritage Asian Eatery,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",268.920628,yelp,gdSAYWUI2MTgrk08r_OZSg,NaN
162,Regal Mansion Cuisine Seafood Restaurant,66f873d641d448bd1572ab086665a458,3.5,NaN,"49.260599,-123.113504",222.702242,yelp,1ghN_fDAOTYW_9jlD6payg,NaN
163,Peaceful Restaurant,66f873d641d448bd1572ab086665a458,3.5,$$,"49.260599,-123.113504",341.973126,yelp,AEOyRbQtYD3bmX1qJWvt4g,NaN
164,Published On Main,66f873d641d448bd1572ab086665a458,4.5,NaN,"49.260599,-123.113504",1244.355431,yelp,5-adl2zPRMgammVOoz5WEg,NaN
165,Menya Raizo,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",306.319625,yelp,oHYOa9l5aLOQpJ8dF6sDmA,NaN
166,Anh and Chi,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",1105.576974,yelp,l184Y1d3oAa5_Al4YIaRjQ,NaN
167,Seaport City Seafood Restaurant,66f873d641d448bd1572ab086665a458,4.5,NaN,"49.260599,-123.113504",388.277515,yelp,F5wxgIiZE7LYQxgqhI483A,NaN
168,The Firewood Café,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",250.887568,yelp,NPOkjob3PFlNrvZ-GO3fqQ,NaN
169,The Golden Horn Turkish Bakery & Cafe,66f873d641d448bd1572ab086665a458,5.0,NaN,"49.260599,-123.113504",156.054649,yelp,rZNgrcmNQWqxS54FiNvxJw,NaN
170,Yolks,66f873d641d448bd1572ab086665a458,3.5,$$,"49.260599,-123.113504",355.810101,yelp,bJKqZi70hu8g_ctZAAxtJw,NaN
171,City of Vancouver,66f873d641d448bd1572ab086665a458,4.5,NaN,"49.260599,-123.113504",44.098609,yelp,vGyDxnk9P975Rwrs05cdVw,NaN
172,Fable Diner,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",911.628528,yelp,uonaIMF0GOLC8UzKR3IaQA,NaN
173,Rogue Kitchen & Wetbar,66f873d641d448bd1572ab086665a458,3.5,$$,"49.260599,-123.113504",415.337511,yelp,JcxSnoXt1q6LdSEgwJsdRQ,NaN
174,Yu Shang Hot Pot,66f873d641d448bd1572ab086665a458,4.5,NaN,"49.260599,-123.113504",924.423024,yelp,yodp8dWdtD22DFp75nFa9A,NaN
175,Aperture Coffee Bar,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",363.831974,yelp,PrKpa6Ejv1v1WvIIywYMvg,NaN
176,Zarak By Afghan Kitchen,66f873d641d448bd1572ab086665a458,4.5,NaN,"49.260599,-123.113504",1130.109227,yelp,piwi7Au_17aUKuC2S97Nkg,NaN
177,Shiro,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",307.607774,yelp,HIJlNqu7VKYAxFApilHg6w,NaN
178,Kyu Grill,66f873d641d448bd1572ab086665a458,4.0,NaN,"49.260599,-123.113504",26.591155,yelp,NBm-y1Jv-sV5TeDmOWDP_A,NaN
179,Maizal RMF,66f873d641d448bd1572ab086665a458,4.5,$$,"49.260599,-123.113504",883.062476,yelp,FFVXF_4OnzTlWITF2IH5SQ,NaN
180,Cactus Club Cafe,66f873d641d448bd1572ab086665a458,3.5,$$,"49.260599,-123.113504",405.487911,yelp,u-tcnG8zdDG8QWYTctxyfg,NaN
181,The Cascade Room,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",932.640372,yelp,7mC73EaD-pi3yyR63ZVn3A,NaN
182,Gyu-Kaku Japanese BBQ,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",927.823558,yelp,GZKiaocnz8xfoC-fA5Bn-w,NaN
183,Burgoo Bistros,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",978.053296,yelp,KDpEDnHqRXTeBhNTmvBFiQ,NaN
184,Vancouver City Hall,66f873d641d448bd1572ab086665a458,3.5,NaN,"49.260599,-123.113504",44.098609,yelp,2NqxkKYTwVLL8HjJi-5eOg,NaN
185,Westcoast Poke,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",388.672956,yelp,qebPYEXBp8Zo_d7GY50i2w,NaN
186,Sharetea,66f873d641d448bd1572ab086665a458,4.0,$,"49.260599,-123.113504",115.456732,yelp,i7ybVsoTF1L_Dh8TmJokQQ,NaN
187,Banana Leaf,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",709.414969,yelp,eUf08fT2qf-l8Ofi--sETw,NaN
188,Dynasty Seafood Restaurant,66f873d641d448bd1572ab086665a458,3.5,$$,"49.260599,-123.113504",659.755814,yelp,qO03dJ4hU0sb5I1eBSEVkA,NaN
189,49th Parallel Coffee,66f873d641d448bd1572ab086665a458,4.0,$,"49.260599,-123.113504",930.158039,yelp,NnaE4IKlc6XdYOUu4IOV5w,NaN
190,Simit Bakery,66f873d641d448bd1572ab086665a458,4.5,NaN,"49.260599,-123.113504",443.345403,yelp,wQMzD2Aw4ve0xzE9B9e1Vw,NaN
191,Earnest Ice Cream,66f873d641d448bd1572ab086665a458,4.5,$$,"49.260599,-123.113504",1197.614199,yelp,zXNIn6HJ2bnOSj2iTYpQTg,NaN
192,Rain or Shine Ice Cream,66f873d641d448bd1572ab086665a458,4.5,$$,"49.260599,-123.113504",617.867574,yelp,77sOC9lw_YMSASa5VyIOUA,NaN
193,Lumiere Cafe,66f873d641d448bd1572ab086665a458,4.5,NaN,"49.260599,-123.113504",359.366384,yelp,9hcYOm201hbMnR94AM6Cug,NaN
194,Sushi Hil,66f873d641d448bd1572ab086665a458,4.5,NaN,"49.260599,-123.113504",1077.205383,yelp,bCJJDgKVudbaFL5-2gMm3Q,NaN
195,Nuba - Mount Pleasant,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",1185.749601,yelp,8gFXr_yaSpJfb_QUEpiJoA,NaN
196,Hachibei Japanese Restaurant,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",713.466631,yelp,E1ygd4cHPPlD0TYKg7Berw,NaN
197,Jollibee,66f873d641d448bd1572ab086665a458,3.0,$$,"49.260599,-123.113504",279.016046,yelp,31ag-M_QiaycGQrvAi169w,NaN
198,Elephant Garden Creamery,66f873d641d448bd1572ab086665a458,4.5,$,"49.260599,-123.113504",3258.907958,yelp,JoaCHPW7XMzZJDAjFKl3jg,NaN
199,Foret Noire Patisserie,66f873d641d448bd1572ab086665a458,4.0,$$,"49.260599,-123.113504",351.882106,yelp,gRepmb_vwaCDzbsjwmJ-Ig,NaN
200,Saku,485d4d24c803cfde829ab89699fed833,4.5,$$,"49.264215,-123.117772",147.271351,yelp,XAH2HpuUUtu7CUO26pbs4w,NaN
201,Hokkaido Ramen Santouka,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",141.585778,yelp,nkDZY5xqihF3XtZMzzfqqg,NaN
202,Rogue Kitchen & Wetbar,485d4d24c803cfde829ab89699fed833,3.5,$$,"49.264215,-123.117772",129.936836,yelp,JcxSnoXt1q6LdSEgwJsdRQ,NaN
203,Dynasty Seafood Restaurant,485d4d24c803cfde829ab89699fed833,3.5,$$,"49.264215,-123.117772",268.514448,yelp,qO03dJ4hU0sb5I1eBSEVkA,NaN
204,Cactus Club Cafe,485d4d24c803cfde829ab89699fed833,3.5,$$,"49.264215,-123.117772",104.521906,yelp,u-tcnG8zdDG8QWYTctxyfg,NaN
205,La Taqueria Pinche Taco Shop,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",372.636759,yelp,6iOAgzJ0DRZNSKA3FSrrOg,NaN
206,Uma Sushi,485d4d24c803cfde829ab89699fed833,4.5,$$$,"49.264215,-123.117772",294.927797,yelp,4118Aq9LbkvUr4s719uUkA,NaN
207,Seaport City Seafood Restaurant,485d4d24c803cfde829ab89699fed833,4.5,NaN,"49.264215,-123.117772",192.902548,yelp,F5wxgIiZE7LYQxgqhI483A,NaN
208,Peaceful Restaurant,485d4d24c803cfde829ab89699fed833,3.5,$$,"49.264215,-123.117772",167.557740,yelp,AEOyRbQtYD3bmX1qJWvt4g,NaN
209,Marulilu Cafe,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",280.923203,yelp,NensKn1MSVU_rm-1Y6WlFA,NaN
210,Yolks,485d4d24c803cfde829ab89699fed833,3.5,$$,"49.264215,-123.117772",151.798681,yelp,bJKqZi70hu8g_ctZAAxtJw,NaN
211,Banana Leaf,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",362.970980,yelp,eUf08fT2qf-l8Ofi--sETw,NaN
212,Salmon n' Bannock,485d4d24c803cfde829ab89699fed833,4.5,$$,"49.264215,-123.117772",875.491638,yelp,drhJnjLFI8wsbvOMaVFDSA,NaN
213,Lotus Seed Vegan,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",256.554655,yelp,8GSg9GAax8rRmBCij1aneA,NaN
214,A.Bento,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",140.912066,yelp,y583PSvm5c6tZYmRiboYYA,NaN
215,Vij's Restaurant,485d4d24c803cfde829ab89699fed833,4.0,$$$,"49.264215,-123.117772",769.230269,yelp,raZ-NDBs9S1j9fPONh4fWw,NaN
216,Caffe Cittadella,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",75.582476,yelp,UkSNdIF54dvas25eh_CmFw,NaN
217,Yu Shang Hot Pot,485d4d24c803cfde829ab89699fed833,4.5,NaN,"49.264215,-123.117772",582.322025,yelp,yodp8dWdtD22DFp75nFa9A,NaN
218,Westcoast Poke,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",284.736368,yelp,qebPYEXBp8Zo_d7GY50i2w,NaN
219,Sushi California,485d4d24c803cfde829ab89699fed833,3.5,$$,"49.264215,-123.117772",396.209012,yelp,mvCO6pRpfMB0_1GLlwgZRw,NaN
220,Gyu-Kaku Japanese BBQ,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",575.248791,yelp,GZKiaocnz8xfoC-fA5Bn-w,NaN
221,Lumiere Cafe,485d4d24c803cfde829ab89699fed833,4.5,NaN,"49.264215,-123.117772",162.891255,yelp,9hcYOm201hbMnR94AM6Cug,NaN
222,Menya Raizo,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",352.615201,yelp,oHYOa9l5aLOQpJ8dF6sDmA,NaN
223,Indian Roti Kitchen,485d4d24c803cfde829ab89699fed833,4.5,$$,"49.264215,-123.117772",603.258880,yelp,pJge_LJ3NV8iQtrERe6AyQ,NaN
224,Regal Mansion Cuisine Seafood Restaurant,485d4d24c803cfde829ab89699fed833,3.5,NaN,"49.264215,-123.117772",369.165613,yelp,1ghN_fDAOTYW_9jlD6payg,NaN
225,Heritage Asian Eatery,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",415.906296,yelp,gdSAYWUI2MTgrk08r_OZSg,NaN
226,Cafe & Life Co.,485d4d24c803cfde829ab89699fed833,4.5,NaN,"49.264215,-123.117772",160.362479,yelp,sJ-mEiS2A5aFje7v3dhI4w,NaN
227,Passion8 Dessert Cafe,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",673.472762,yelp,-HfxEoo3wIWFApvuDcHEGg,NaN
228,Pizza Rubato Napoletana,485d4d24c803cfde829ab89699fed833,4.5,NaN,"49.264215,-123.117772",96.754920,yelp,gcJAIjEHewjOi87obm6gXg,NaN
229,Remi Patisserie,485d4d24c803cfde829ab89699fed833,4.0,NaN,"49.264215,-123.117772",160.534234,yelp,kb6am8WxqBU4Joc8A4NqvA,NaN
230,Sushi Dragon,485d4d24c803cfde829ab89699fed833,4.0,$,"49.264215,-123.117772",129.587124,yelp,d8ohqCaLAbF9qPN3d93JJQ,NaN
231,I Cafe,485d4d24c803cfde829ab89699fed833,3.0,$$,"49.264215,-123.117772",215.223695,yelp,VBq1VBxijm99MKcr-Hcvpg,NaN
232,Yanaki Sushi,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",364.494212,yelp,GOTYtiGZ1fxE3jw6_7R0yg,NaN
233,Kamei on Broadway,485d4d24c803cfde829ab89699fed833,4.0,NaN,"49.264215,-123.117772",67.361410,yelp,ziQqb3wVR0WHCOyFiw2XmQ,NaN
234,iDen & Quan Ju De Beijing Duck House,485d4d24c803cfde829ab89699fed833,3.5,NaN,"49.264215,-123.117772",505.937121,yelp,Zi8Ywk36Ws_4zjw2gjMMFA,NaN
235,Jollibee,485d4d24c803cfde829ab89699fed833,3.0,$$,"49.264215,-123.117772",241.648228,yelp,31ag-M_QiaycGQrvAi169w,NaN
236,Elysian Coffee,485d4d24c803cfde829ab89699fed833,3.5,$$,"49.264215,-123.117772",127.988976,yelp,X-73k3cwBjjc170MOdPa7A,NaN
237,Tractor,485d4d24c803cfde829ab89699fed833,3.5,$$,"49.264215,-123.117772",90.118747,yelp,YH_jjPE1ieLSGC-YqJk0Lw,NaN
238,John 3:16 Malaysian Delights,485d4d24c803cfde829ab89699fed833,4.0,NaN,"49.264215,-123.117772",750.380254,yelp,vs_sg8N8nCWkZyyk5Xbeow,NaN
239,La Ruota,485d4d24c803cfde829ab89699fed833,4.0,NaN,"49.264215,-123.117772",188.695335,yelp,cK5zMngEMDKVpMDMwrmbdg,NaN
240,Aperture Coffee Bar,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",541.686609,yelp,PrKpa6Ejv1v1WvIIywYMvg,NaN
241,OneZo Tapioca,485d4d24c803cfde829ab89699fed833,4.0,NaN,"49.264215,-123.117772",132.873181,yelp,KwkT0KHce75PFN7MIELmUQ,NaN
242,Shanghai Lu,485d4d24c803cfde829ab89699fed833,2.5,$$,"49.264215,-123.117772",183.168042,yelp,gNd1_AADB5hBLklRybgSRw,NaN
243,Szechuan Chili,485d4d24c803cfde829ab89699fed833,3.5,$,"49.264215,-123.117772",342.588837,yelp,KegXVBaMI6qypE4ADDOSjw,NaN
244,Dockside Restaurant,485d4d24c803cfde829ab89699fed833,3.0,$$$,"49.264215,-123.117772",1119.751192,yelp,8zR6k1thA2_sd8o2hq6bMQ,NaN
245,Hachibei Japanese Restaurant,485d4d24c803cfde829ab89699fed833,4.0,$$,"49.264215,-123.117772",855.805268,yelp,E1ygd4cHPPlD0TYKg7Berw,NaN
246,Whole Food Market,485d4d24c803cfde829ab89699fed833,4.0,$,"49.264215,-123.117772",181.915215,yelp,zp4aLnaBd79eoxvXoMVj8g,NaN
247,CRAFT Beer Market,485d4d24c803cfde829ab89699fed833,3.5,$$,"49.264215,-123.117772",1079.740381,yelp,P8ivaSJ-_FmC01Z_2Npuig,NaN
248,The Flying Pig - Village,485d4d24c803cfde829ab89699fed833,3.5,$$,"49.264215,-123.117772",949.012553,yelp,yB24S-bsaJqaP3pQFpKpBw,NaN
249,Elephant Garden Creamery,485d4d24c803cfde829ab89699fed833,4.5,$,"49.264215,-123.117772",3516.103019,yelp,JoaCHPW7XMzZJDAjFKl3jg,NaN
250,Blue Water Cafe,b07d513f87897cff7319a0e59d7e567c,4.5,$$$$,"49.270877,-123.115103",737.579963,yelp,gt1BSfVFvzI-qHdJ3LUZug,NaN
251,Fanny Bay Oyster Bar & Shellfish Market,b07d513f87897cff7319a0e59d7e567c,4.5,$$,"49.270877,-123.115103",862.674035,yelp,Ufhxnrt_OJu4jHfVTP3aRQ,NaN
252,The Flying Pig,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",683.623626,yelp,NdEPf2Ls5Ql3_nkwjqKvXA,NaN
253,Robba da Matti,b07d513f87897cff7319a0e59d7e567c,4.0,$$$,"49.270877,-123.115103",650.323510,yelp,htvl5L_V-zKN0UvUgP60PQ,NaN
254,Lupo,b07d513f87897cff7319a0e59d7e567c,4.5,$$$,"49.270877,-123.115103",829.653328,yelp,wHTXCWVsx2PYPT21JV-HeQ,NaN
255,OEB Breakfast Co. Yaletown,b07d513f87897cff7319a0e59d7e567c,4.5,$$,"49.270877,-123.115103",416.470472,yelp,QmkGDL-8zexdKV3Xcn8ZYg,NaN
256,Rodney's Oyster House,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",701.515163,yelp,xYDUAD4JGLVnQUB2i8njBA,NaN
257,Minami,b07d513f87897cff7319a0e59d7e567c,4.0,$$$,"49.270877,-123.115103",639.960432,yelp,gV9lrbWr1CE1Jl0E58UO2g,NaN
258,Cioppino's Mediterranean Grill,b07d513f87897cff7319a0e59d7e567c,4.5,$$$$,"49.270877,-123.115103",708.810511,yelp,RIb01mB9pEJ3yeebyHb4XA,NaN
259,La Taqueria Pinche Taco Shop,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",831.650445,yelp,6iOAgzJ0DRZNSKA3FSrrOg,NaN
260,Sushi Jin,b07d513f87897cff7319a0e59d7e567c,4.5,$$$,"49.270877,-123.115103",1155.879246,yelp,iMtUsHOqitE6Aau59K_XRg,NaN
261,The Mexican Antojitos Y Cantina,b07d513f87897cff7319a0e59d7e567c,4.5,$$,"49.270877,-123.115103",1092.206720,yelp,AEyYLMPjnFWybOmD81pufg,NaN
262,Manoush'eh,b07d513f87897cff7319a0e59d7e567c,5.0,$,"49.270877,-123.115103",1003.084931,yelp,K1nbiOrySlw_-XG-3NmErQ,NaN
263,Elisa,b07d513f87897cff7319a0e59d7e567c,4.0,$$$$,"49.270877,-123.115103",726.948674,yelp,rVuC98hyTNLaxtr5Y8rH9A,NaN
264,Brix & Mortar,b07d513f87897cff7319a0e59d7e567c,4.0,$$$,"49.270877,-123.115103",722.238677,yelp,kZN_-zju67rEQVUSaewRhA,NaN
265,Tasty Indian Bistro,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",748.358309,yelp,UwQyc3prSQp3pnvdSSmlaQ,NaN
266,Black Rice Izakaya,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",843.282632,yelp,8HH7xRjmjwzkhADZWir_Cw,NaN
267,Provence Marinaside,b07d513f87897cff7319a0e59d7e567c,3.5,$$$,"49.270877,-123.115103",423.842150,yelp,yRjZg5jkJP6fZDxl15BWQA,NaN
268,Saku,b07d513f87897cff7319a0e59d7e567c,4.5,$$,"49.270877,-123.115103",872.187991,yelp,XAH2HpuUUtu7CUO26pbs4w,NaN
269,The Parlour,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",759.453880,yelp,-naJRqkmbos0UeWApfEvtw,NaN
270,Yu Shang Hot Pot,b07d513f87897cff7319a0e59d7e567c,4.5,NaN,"49.270877,-123.115103",1149.667100,yelp,yodp8dWdtD22DFp75nFa9A,NaN
271,Burgoo Bistro,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",1350.348264,yelp,w4akEdaAoTT-bIgStOqeng,NaN
272,Uma Sushi,b07d513f87897cff7319a0e59d7e567c,4.5,$$$,"49.270877,-123.115103",793.963200,yelp,4118Aq9LbkvUr4s719uUkA,NaN
273,Fable Diner,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",1315.024190,yelp,uonaIMF0GOLC8UzKR3IaQA,NaN
274,MeeT in Yaletown,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",662.174356,yelp,mkqiEUO9KZbYtFPaDGxT0w,NaN
275,Tutto,b07d513f87897cff7319a0e59d7e567c,4.5,$$$,"49.270877,-123.115103",887.874731,yelp,vdQbDQHPq_nA30ngxEgMJg,NaN
276,Nero Waffles,b07d513f87897cff7319a0e59d7e567c,4.5,$$,"49.270877,-123.115103",971.082410,yelp,L4jCuG3S-6kY0FVAyjiLNQ,NaN
277,The Pawn Shop YVR,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",1092.653717,yelp,8JZ0c6hYsmzr4d-89hEuwQ,NaN
278,Hokkaido Ramen Santouka,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",875.441565,yelp,nkDZY5xqihF3XtZMzzfqqg,NaN
279,The Greek By Anatoli,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",687.080045,yelp,DhWNZXfKSlUxMcQQ6EUkMA,NaN
280,Gyu-Kaku Japanese BBQ,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",1132.178816,yelp,GZKiaocnz8xfoC-fA5Bn-w,NaN
281,Nightshade,b07d513f87897cff7319a0e59d7e567c,4.5,NaN,"49.270877,-123.115103",682.870656,yelp,tHc6x1Kuj9qkbZYUTTzkQg,NaN
282,The Victor,b07d513f87897cff7319a0e59d7e567c,3.5,$$$$,"49.270877,-123.115103",545.875599,yelp,YV0tyc6-C57Ld-Znasm3Vw,NaN
283,Honey Salt,b07d513f87897cff7319a0e59d7e567c,3.5,$$,"49.270877,-123.115103",526.153075,yelp,3r3RHfuLPgRSiRkp5udXSw,NaN
284,Small Victory Bakery,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",764.293055,yelp,d9j1BELXo1E8wdEiIQAzKw,NaN
285,Maruhachi Ra-Men,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",853.620587,yelp,pSburEkD_dG8gIcP39TOog,NaN
286,The Keg Steakhouse + Bar - Yaletown,b07d513f87897cff7319a0e59d7e567c,3.5,$$$,"49.270877,-123.115103",714.892506,yelp,9Vu9gwCuAn4q9aVZrfIGWw,NaN
287,Fritz European Fry House,b07d513f87897cff7319a0e59d7e567c,4.0,$,"49.270877,-123.115103",1102.112412,yelp,A8ab1QjPyC10m9NAKQkliA,NaN
288,Earnest Ice Cream,b07d513f87897cff7319a0e59d7e567c,4.5,$$,"49.270877,-123.115103",911.914462,yelp,zXNIn6HJ2bnOSj2iTYpQTg,NaN
289,West Oak Restaurant,b07d513f87897cff7319a0e59d7e567c,3.5,$$$,"49.270877,-123.115103",695.129572,yelp,_Xxsjm_mUn5yQ17TrBmRHg,NaN
290,Happy Noodle House,b07d513f87897cff7319a0e59d7e567c,4.5,$$,"49.270877,-123.115103",1007.582381,yelp,V4w2oMsWgZSmGKbbku9lKA,NaN
291,The Keefer Bar,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",1376.289825,yelp,azoKlaqB7hdfMs_1zr9uBw,NaN
292,The Templeton,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",1090.599652,yelp,2rME5YVpz8HlUXmEXuR-ew,NaN
293,Straight Outta Brooklyn NYC Pizzeria,b07d513f87897cff7319a0e59d7e567c,4.0,$,"49.270877,-123.115103",921.171566,yelp,Bznl0qYDT-V6DIVkimUBKw,NaN
294,TAKO,b07d513f87897cff7319a0e59d7e567c,4.0,$,"49.270877,-123.115103",1020.242052,yelp,z2tHNBxoQ-_CoczbhzLNrQ,NaN
295,Fat Mao Noodles,b07d513f87897cff7319a0e59d7e567c,4.5,NaN,"49.270877,-123.115103",1335.289468,yelp,WAoOGyNniFmpksKjPysagQ,NaN
296,Le Petit Belge,b07d513f87897cff7319a0e59d7e567c,4.0,$$,"49.270877,-123.115103",903.009813,yelp,VlV2pcklu5HY32F5MhIgIg,NaN
297,Mahony’s Tavern,b07d513f87897cff7319a0e59d7e567c,2.5,$$,"49.270877,-123.115103",326.917231,yelp,g1WcsMOzDGOmDvA-y0xMvQ,NaN
298,The Wicklow Public House,b07d513f87897cff7319a0e59d7e567c,3.5,$$,"49.270877,-123.115103",357.489685,yelp,7BIpo1jpmzyKlImIiZcvmQ,NaN
299,Homer St. Cafe and Bar,b07d513f87897cff7319a0e59d7e567c,3.5,$$,"49.270877,-123.115103",868.034576,yelp,_-8ejJfWv0xttOgqU8a0NA,NaN
300,Mahony’s Tavern,d1c9556d92f329703229fb3e33899a3b,2.5,$$,"49.26893,-123.11813",31.997344,yelp,g1WcsMOzDGOmDvA-y0xMvQ,NaN
301,Blue Water Cafe,d1c9556d92f329703229fb3e33899a3b,4.5,$$$$,"49.26893,-123.11813",839.240188,yelp,gt1BSfVFvzI-qHdJ3LUZug,NaN
302,The Flying Pig,d1c9556d92f329703229fb3e33899a3b,4.0,$$,"49.26893,-123.11813",736.094555,yelp,NdEPf2Ls5Ql3_nkwjqKvXA,NaN
303,Robba da Matti,d1c9556d92f329703229fb3e33899a3b,4.0,$$$,"49.26893,-123.11813",740.451621,yelp,htvl5L_V-zKN0UvUgP60PQ,NaN
304,Rodney's Oyster House,d1c9556d92f329703229fb3e33899a3b,4.0,$$,"49.26893,-123.11813",703.987589,yelp,xYDUAD4JGLVnQUB2i8njBA,NaN
305,OEB Breakfast Co. Yaletown,d1c9556d92f329703229fb3e33899a3b,4.5,$$,"49.26893,-123.11813",510.015031,yelp,QmkGDL-8zexdKV3Xcn8ZYg,NaN
306,Minami,d1c9556d92f329703229fb3e33899a3b,4.0,$$$,"49.26893,-123.11813",730.683629,yelp,gV9lrbWr1CE1Jl0E58UO2g,NaN
307,La Taqueria Pinche Taco Shop,d1c9556d92f329703229fb3e33899a3b,4.0,$$,"49.26893,-123.11813",714.047505,yelp,6iOAgzJ0DRZNSKA3FSrrOg,NaN
308,Cioppino's Mediterranean Grill,d1c9556d92f329703229fb3e33899a3b,4.5,$$$$,"49.26893,-123.11813",779.709495,yelp,RIb01mB9pEJ3yeebyHb4XA,NaN
309,The Wicklow Public House,d1c9556d92f329703229fb3e33899a3b,3.5,$$,"49.26893,-123.11813",51.657371,yelp,7BIpo1jpmzyKlImIiZcvmQ,NaN
310,Salmon n' Bannock,d1c9556d92f329703229fb3e33899a3b,4.5,$$,"49.26893,-123.11813",1053.645822,yelp,drhJnjLFI8wsbvOMaVFDSA,NaN
311,Manoush'eh,d1c9556d92f329703229fb3e33899a3b,5.0,$,"49.26893,-123.11813",1021.051350,yelp,K1nbiOrySlw_-XG-3NmErQ,NaN
312,Elisa,d1c9556d92f329703229fb3e33899a3b,4.0,$$$$,"49.26893,-123.11813",816.901316,yelp,rVuC98hyTNLaxtr5Y8rH9A,NaN
